CODE,YEAR,GVA,ENERGY,ITL1
E08000006,2017,7685,191.6683247,TLD
E08000007,2017,7477,164.130746,TLD
E08000008,2017,3842,138.3735428,TLD
E08000009,2017,9970,297.3464153,TLD
E08000010,2017,5861,203.6286077,TLD
E08000011,2017,4249,137.9974334,TLD
E08000012,2017,14705,321.6504929,TLD
E08000013,2017,3146,216.6812215,TLD
E08000014,2017,4893,183.450521,TLD
E08000015,2017,5743,176.1261926,TLD
E06000010,2017,6576,216.7307484,TLE
E06000011,2017,7454,451.1008904,TLE
E06000012,2017,3578,215.1176494,TLE
E06000013,2017,5156,1872.666273,TLE
E06000014,2017,7173,130.5172487,TLE
E06000065,2017,16677,808.4481746,TLE
E08000016,2017,4226,222.2684432,TLE
E08000017,2017,6439,337.9864449,TLE
E08000018,2017,4085,259.9736044,TLE
E08000019,2017,13787,399.4197161,TLE
E08000032,2017,10675,354.440135,TLE
E08000033,2017,5786,169.5345157,TLE
E08000034,2017,8038,319.2865139,TLE
E08000035,2017,28014,646.5638149,TLE
E08000036,2017,8332,362.1830601,TLE
E06000015,2017,7624,184.4175766,TLF
E06000016,2017,9418,257.0836225,TLF
E06000017,2017,927,143.3388604,TLF
E06000018,2017,11734,198.4063193,TLF
E06000061,2017,7710,373.0235603,TLF
E06000062,2017,13607,424.4892146,TLF
E07000032,2017,2872,126.4640312,TLF
E07000033,2017,2203,161.6255847,TLF
E07000034,2017,2806,69.28420721,TLF
E07000035,2017,1694,105.4605819,TLF
E07000036,2017,1876,82.01551144,TLF
E07000037,2017,1719,326.4685442,TLF
E07000038,2017,1567,80.87359637,TLF
E07000039,2017,2978,124.4415117,TLF
E07000129,2017,4199,94.56171101,TLF
E07000130,2017,4089,146.7765807,TLF
E07000131,2017,2357,100.0528281,TLF
E07000132,2017,2628,102.5575587,TLF
E07000133,2017,1278,56.44145236,TLF
E07000134,2017,3716,204.6054005,TLF
E07000135,2017,872,22.65662976,TLF
E07000136,2017,1641,54.91348713,TLF
E07000137,2017,2650,132.3198734,TLF
E07000138,2017,2982,65.15331802,TLF
E07000139,2017,2763,100.2842387,TLF
E07000140,2017,2315,95.75120892,TLF
E07000141,2017,3230,157.7105371,TLF
E07000142,2017,1599,90.49020865,TLF
E07000170,2017,3102,103.551341,TLF
E07000171,2017,2453,147.3258995,TLF
E07000172,2017,2398,103.251515,TLF
E07000173,2017,1685,60.61303495,TLF
E07000174,2017,1773,54.36353063,TLF
E07000175,2017,2566,182.9571144,TLF
E07000176,2017,2800,114.58574,TLF
E06000019,2017,4247,198.2816641,TLG
E06000020,2017,4908,156.1132639,TLG
E06000021,2017,5901,233.3775832,TLG
E06000051,2017,7042,290.1770538,TLG
E07000192,2017,2492,59.52672214,TLG
E07000193,2017,4001,143.8028762,TLG
E07000194,2017,2807,93.34351847,TLG
E07000195,2017,2514,135.3549404,TLG
E07000196,2017,1963,158.9424763,TLG
E07000197,2017,3707,162.3693936,TLG
E07000198,2017,1664,164.5703303,TLG
E07000199,2017,1784,44.23157534,TLG
E07000218,2017,3084,186.5505691,TLG
E07000219,2017,2334,64.32553837,TLG
E07000220,2017,3277,278.3499413,TLG
E07000221,2017,5553,139.8771528,TLG
E07000222,2017,7243,127.669433,TLG
E07000234,2017,3199,92.83539737,TLG
E07000235,2017,1731,70.27877881,TLG
E07000236,2017,2437,48.48486175,TLG
E07000237,2017,3359,55.809927,TLG
E07000238,2017,3078,170.7870015,TLG
E07000239,2017,1600,57.79676832,TLG
E08000025,2017,30983,718.0105673,TLG
E08000026,2017,11363,215.1970662,TLG
E08000027,2017,6015,170.7953499,TLG
E08000028,2017,7261,265.2953946,TLG
E08000029,2017,10334,206.9894918,TLG
E08000030,2017,5538,182.9518402,TLG
E08000031,2017,5786,150.7588845,TLG
E06000031,2017,7078,160.7379033,TLH
E06000032,2017,5626,103.7090797,TLH
E06000033,2017,3600,66.33329449,TLH
E06000034,2017,4836,204.1043269,TLH
E06000055,2017,4638,171.6733706,TLH
E06000056,2017,6928,229.5962969,TLH
E07000008,2017,7089,122.3712959,TLH
E07000009,2017,2084,85.8450288,TLH
E07000010,2017,2017,124.5550131,TLH
E07000011,2017,4937,213.3473404,TLH
E07000012,2017,5794,193.9869514,TLH
E07000066,2017,6388,110.8124631,TLH
E07000067,2017,4448,101.9322674,TLH
E07000068,2017,3586,65.05050383,TLH
E07000069,2017,1143,27.29963969,TLH
E07000070,2017,5453,119.9145885,TLH
E07000071,2017,5037,107.7487225,TLH
E07000072,2017,4508,150.3280473,TLH
E07000073,2017,2680,55.62756281,TLH
E07000074,2017,1260,44.95408662,TLH
E07000075,2017,1392,32.15837082,TLH
E07000076,2017,2161,85.63738529,TLH
E07000077,2017,2318,127.6269777,TLH
E07000095,2017,2651,51.964874,TLH
E07000096,2017,4923,90.90101139,TLH
E07000098,2017,4654,101.2923389,TLH
E07000099,2017,3875,92.24200603,TLH
E07000102,2017,5082,87.52338484,TLH
E07000103,2017,6022,58.7243794,TLH
E07000143,2017,2724,124.4099287,TLH
E07000144,2017,3910,102.8555808,TLH
E07000145,2017,2034,46.38760185,TLH
E07000146,2017,3397,179.6436637,TLH
E07000147,2017,1774,80.73283767,TLH
E07000148,2017,4573,95.20857579,TLH
E07000149,2017,3154,112.8703824,TLH
E07000200,2017,1884,91.11902966,TLH
E07000202,2017,4769,60.95535685,TLH
E07000203,2017,2358,113.1819456,TLH
E07000240,2017,4782,122.5867117,TLH
E07000241,2017,4503,98.0303193,TLH
E07000242,2017,4255,95.60270322,TLH
E07000243,2017,3087,68.84685969,TLH
E07000244,2017,5157,181.1614845,TLH
E07000245,2017,6195,280.7711422,TLH
E09000001,2017,81530,268.0801627,TLI
E09000007,2017,38549,308.6527696,TLI
E09000012,2017,7940,113.1447335,TLI
E09000013,2017,11384,147.2636285,TLI
E09000014,2017,4452,101.7099735,TLI
E09000019,2017,20475,162.8850573,TLI
E09000020,2017,11188,192.5823537,TLI
E09000022,2017,14922,159.1487869,TLI
E09000023,2017,4255,85.37893302,TLI
E09000025,2017,7041,257.3277177,TLI
E09000028,2017,20842,249.456219,TLI
E09000030,2017,45301,344.6343732,TLI
E09000032,2017,8567,131.941473,TLI
E09000033,2017,78071,601.5177686,TLI
E09000002,2017,3814,86.65784711,TLI
E09000003,2017,9313,160.1219255,TLI
E09000004,2017,6734,142.862801,TLI
E09000005,2017,9604,148.9431835,TLI
E09000006,2017,8889,105.5123924,TLI
E09000008,2017,9697,133.5350274,TLI
E09000009,2017,10252,201.0406146,TLI
E09000010,2017,8020,167.5684272,TLI
E09000011,2017,6029,136.0501793,TLI
E09000015,2017,5737,58.95713906,TLI
E09000016,2017,6212,126.6596109,TLI
E09000017,2017,14747,268.7433026,TLI
E09000018,2017,16516,163.8560733,TLI
E09000021,2017,5668,77.02409821,TLI
E09000024,2017,6193,86.27856991,TLI
E09000026,2017,5451,87.33823945,TLI
E09000027,2017,8013,73.10096913,TLI
E09000029,2017,4784,74.15247225,TLI
E09000031,2017,4621,95.90281911,TLI
E06000035,2017,6235,131.9103392,TLJ
E06000036,2017,5776,68.37974589,TLJ
E06000037,2017,6236,205.9285322,TLJ
E06000038,2017,7864,93.74789123,TLJ
E06000039,2017,8017,159.6431991,TLJ
E06000040,2017,8586,117.6458727,TLJ
E06000041,2017,6991,95.08254833,TLJ
E06000042,2017,15691,238.8459382,TLJ
E06000043,2017,9274,119.5146288,TLJ
E06000044,2017,6556,126.3489969,TLJ
E06000045,2017,9714,132.4422649,TLJ
E06000046,2017,2852,83.1399471,TLJ
E06000060,2017,16668,362.805887,TLJ
E07000061,2017,2182,42.69702125,TLJ
E07000062,2017,1716,31.68996342,TLJ
E07000063,2017,2041,47.09509886,TLJ
E07000064,2017,1454,79.56478366,TLJ
E07000065,2017,2854,80.06102762,TLJ
E07000084,2017,2843,149.5915393,TLJ
E07000085,2017,2806,78.47447784,TLJ
E07000086,2017,4838,82.48855508,TLJ
E07000087,2017,3339,61.80846778,TLJ
E07000088,2017,1203,32.13851737,TLJ
E07000089,2017,3383,61.61598414,TLJ
E07000090,2017,3044,54.58950009,TLJ
E07000091,2017,4775,1155.731254,TLJ
E07000092,2017,5483,58.93171211,TLJ
E07000093,2017,3702,114.0250773,TLJ
E07000094,2017,5912,124.3939698,TLJ
E07000105,2017,3414,102.032109,TLJ
E07000106,2017,3661,92.53767398,TLJ
E07000107,2017,4363,102.4420614,TLJ
E07000108,2017,2769,84.95001865,TLJ
E07000109,2017,1845,80.78143269,TLJ
E07000110,2017,4581,129.2883779,TLJ
E07000111,2017,4126,114.3800368,TLJ
E07000112,2017,2564,67.20456871,TLJ
E07000113,2017,2990,170.7906447,TLJ
E07000114,2017,2334,100.351789,TLJ
E07000115,2017,4693,123.3041938,TLJ
E07000116,2017,4153,64.70929496,TLJ
E07000177,2017,5104,225.0714387,TLJ
E07000178,2017,6887,153.8554601,TLJ
E07000179,2017,4406,125.894047,TLJ
E07000180,2017,4809,132.5974468,TLJ
E07000181,2017,3086,84.33678025,TLJ
E07000207,2017,7052,81.84566883,TLJ
E07000208,2017,1994,23.69959407,TLJ
E07000209,2017,5642,112.4758913,TLJ
E07000210,2017,4571,79.16944466,TLJ
E07000211,2017,8133,95.22401881,TLJ
E07000212,2017,6899,90.96168908,TLJ
E07000213,2017,3389,59.50049444,TLJ
E07000214,2017,3739,68.70051141,TLJ
E07000215,2017,1967,75.84765064,TLJ
E07000216,2017,3700,65.38261502,TLJ
E07000217,2017,3588,66.92587537,TLJ
E07000223,2017,1187,34.39479997,TLJ
E07000224,2017,2583,76.34810402,TLJ
E07000225,2017,3814,110.7467899,TLJ
E07000226,2017,4931,108.35038,TLJ
E07000227,2017,3470,93.46530279,TLJ
E07000228,2017,3749,88.54625197,TLJ
E07000229,2017,4012,43.1679915,TLJ
E06000022,2017,4722,94.94024017,TLK
E06000023,2017,17899,252.9614933,TLK
E06000024,2017,4507,172.7583284,TLK
E06000025,2017,12653,258.2438703,TLK
E06000026,2017,6432,133.0538918,TLK
E06000027,2017,2298,62.71368295,TLK
E06000030,2017,10867,178.2490025,TLK
E06000052,2017,12616,413.2089968,TLK
E06000053,2017,88,1.648837284,TLK
E06000054,2017,13166,421.6716635,TLK
E06000058,2017,12245,190.4759474,TLK
E06000059,2017,8951,250.7708535,TLK
E06000066,2017,13382,481.2159567,TLK
E07000040,2017,3004,86.32452543,TLK
E07000041,2017,5996,84.82082216,TLK
E07000042,2017,1455,86.4836195,TLK
E07000043,2017,2525,89.33402195,TLK
E07000044,2017,2101,83.18557141,TLK
E07000045,2017,2708,108.6590253,TLK
E07000046,2017,1107,40.7759118,TLK
E07000047,2017,879,64.4832853,TLK
E07000078,2017,3800,63.3816559,TLK
E07000079,2017,3945,91.48545971,TLK
E07000080,2017,1890,88.67975176,TLK
E07000081,2017,3727,79.04847621,TLK
E07000082,2017,2951,113.4666657,TLK
E07000083,2017,3493,111.0017791,TLK
W06000001,2017,1207,48.00152603,TLL
W06000002,2017,2725,90.90333915,TLL
W06000003,2017,2108,66.72141742,TLL
W06000004,2017,2112,68.55141041,TLL
W06000005,2017,4667,340.981695,TLL
W06000006,2017,3450,295.1436058,TLL
W06000008,2017,1503,76.75705587,TLL
W06000009,2017,3030,970.7518365,TLL
W06000010,2017,3629,169.6143671,TLL
W06000011,2017,5947,191.2604056,TLL
W06000012,2017,2762,590.3327211,TLL
W06000013,2017,3400,131.7435305,TLL
W06000014,2017,2250,113.9737315,TLL
W06000015,2017,13051,283.5221119,TLL
W06000016,2017,4753,147.9136273,TLL
W06000018,2017,3095,99.35145104,TLL
W06000019,2017,964,42.96311715,TLL
W06000020,2017,1700,70.45763345,TLL
W06000021,2017,2174,111.1697154,TLL
W06000022,2017,4348,188.5890793,TLL
W06000023,2017,2588,124.7240044,TLL
W06000024,2017,1021,45.32252598,TLL
S12000005,2017,1103,101.5363439,TLM
S12000006,2017,4003,246.5573094,TLM
S12000008,2017,2286,99.46826465,TLM
S12000010,2017,1939,136.0790498,TLM
S12000011,2017,1260,35.93306501,TLM
S12000013,2017,553,18.05221426,TLM
S12000014,2017,4388,1391.010193,TLM
S12000017,2017,7020,298.6170908,TLM
S12000018,2017,1427,48.07569622,TLM
S12000019,2017,1739,55.59383524,TLM
S12000020,2017,2475,183.3035323,TLM
S12000021,2017,2471,289.33956,TLM
S12000023,2017,632,17.99852819,TLM
S12000026,2017,2654,131.710167,TLM
S12000027,2017,823,21.46891305,TLM
S12000028,2017,2763,118.6479603,TLM
S12000029,2017,8009,243.883438,TLM
S12000030,2017,2884,191.4586852,TLM
S12000033,2017,11306,201.4761225,TLM
S12000034,2017,8053,243.3211145,TLM
S12000035,2017,2323,72.11558174,TLM
S12000036,2017,28356,407.837201,TLM
S12000038,2017,4722,140.2531973,TLM
S12000039,2017,2074,50.43995677,TLM
S12000040,2017,4817,178.4389692,TLM
S12000041,2017,2170,116.3756792,TLM
S12000042,2017,3937,123.5228555,TLM
S12000045,2017,1602,45.08445632,TLM
S12000047,2017,8060,803.7005589,TLM
S12000048,2017,4849,178.8362057,TLM
S12000049,2017,23720,482.6099338,TLM
S12000050,2017,8868,260.7114003,TLM
E06000001,2016,1564,99.80309313,TLC
E06000002,2016,3112,79.72428325,TLC
E06000003,2016,2102,700.8315267,TLC
E06000004,2016,5872,251.500438,TLC
E06000005,2016,2527,98.43898142,TLC
E06000047,2016,9057,362.0758992,TLC
E06000057,2016,5767,346.3810524,TLC
E08000021,2016,9532,213.9300884,TLC
E08000022,2016,4193,123.7540571,TLC
E08000023,2016,2082,59.44191623,TLC
E08000024,2016,7664,206.4612798,TLC
E08000037,2016,4706,175.7714754,TLC
E06000006,2016,4208,167.3623418,TLD
E06000007,2016,7904,250.6879297,TLD
E06000008,2016,3487,102.5236376,TLD
E06000009,2016,2944,69.09697363,TLD
E06000049,2016,15407,421.163241,TLD
E06000050,2016,11944,1145.203651,TLD
E06000063,2016,7205,533.3557817,TLD
E06000064,2016,6083,393.4101879,TLD
E07000117,2016,2218,58.68502252,TLD
E07000118,2016,2225,94.38312884,TLD
E07000119,2016,3039,59.75198585,TLD
E07000120,2016,1653,51.98055689,TLD
E07000121,2016,3094,117.837868,TLD
E07000122,2016,1681,59.94076433,TLD
E07000123,2016,5129,108.2069313,TLD
E07000124,2016,1954,124.8084501,TLD
E07000125,2016,1165,56.29807804,TLD
E07000126,2016,4023,93.70056163,TLD
E07000127,2016,2813,104.2906205,TLD
E07000128,2016,1931,98.01773511,TLD
E08000001,2016,6230,169.7438018,TLD
E08000002,2016,3706,122.7799867,TLD
E08000003,2016,23496,401.475281,TLD
E08000004,2016,4249,115.2420775,TLD
E08000005,2016,3818,155.7068741,TLD
E08000006,2016,7450,193.1016961,TLD
E08000007,2016,7001,154.4335094,TLD
E08000008,2016,3623,130.5777993,TLD
E08000009,2016,9554,283.2394199,TLD
E08000010,2016,5716,195.069335,TLD
E08000011,2016,4026,149.8460394,TLD
E08000012,2016,14307,306.5243327,TLD
E08000013,2016,3200,198.1356002,TLD
E08000014,2016,4797,189.4453535,TLD
E08000015,2016,5614,178.3191394,TLD
E06000010,2016,6422,208.7878503,TLE
E06000011,2016,7278,418.7280652,TLE
E06000012,2016,3562,209.762154,TLE
E06000013,2016,5027,1959.248694,TLE
E06000014,2016,6848,134.276948,TLE
E06000065,2016,15789,807.8584601,TLE
E08000016,2016,4106,217.7989067,TLE
E08000017,2016,4785,324.0407324,TLE
E08000018,2016,3981,248.9220787,TLE
E08000019,2016,13774,379.9898796,TLE
E08000032,2016,10319,345.0450328,TLE
E08000033,2016,5451,163.7762886,TLE
E08000034,2016,7668,324.3187297,TLE
E08000035,2016,27585,638.0245884,TLE
E08000036,2016,8218,341.8305522,TLE
E06000015,2016,7711,181.5410147,TLF
E06000016,2016,9501,245.9893172,TLF
E06000017,2016,966,146.2489122,TLF
E06000018,2016,11371,202.7195657,TLF
E06000061,2016,7725,363.2142986,TLF
E06000062,2016,13114,410.0193669,TLF
E07000032,2016,2884,114.0079699,TLF
E07000033,2016,2133,143.1942264,TLF
E07000034,2016,2750,65.57235014,TLF
E07000035,2016,1697,99.2043539,TLF
E07000036,2016,1830,80.00394671,TLF
E07000037,2016,1689,323.9322841,TLF
E07000038,2016,1607,80.84116842,TLF
E07000039,2016,2978,117.2504021,TLF
E07000129,2016,4182,87.46635155,TLF
E07000130,2016,4011,148.6931243,TLF
E07000131,2016,2280,99.75263829,TLF
E07000132,2016,2528,104.1161345,TLF
E07000133,2016,1324,57.47430287,TLF
E07000134,2016,3712,207.649834,TLF
E07000135,2016,907,23.2668546,TLF
E07000136,2016,1583,54.19906779,TLF
E07000137,2016,2556,131.7086125,TLF
E07000138,2016,2910,61.85293033,TLF
E07000139,2016,2590,99.30362725,TLF
E07000140,2016,2204,94.86649082,TLF
E07000141,2016,3053,152.6720319,TLF
E07000142,2016,1565,86.72235814,TLF
E07000170,2016,3101,101.410835,TLF
E07000171,2016,2477,143.2715698,TLF
E07000172,2016,2402,101.2331778,TLF
E07000173,2016,1681,55.71003869,TLF
E07000174,2016,1751,49.75132163,TLF
E07000175,2016,2477,180.2247219,TLF
E07000176,2016,2725,92.034429,TLF
E06000019,2016,4138,194.5177687,TLG
E06000020,2016,4757,154.8653947,TLG
E06000021,2016,5534,312.8710255,TLG
E06000051,2016,6997,283.3471042,TLG
E07000192,2016,2282,54.88363058,TLG
E07000193,2016,4224,144.548733,TLG
E07000194,2016,2756,89.74969591,TLG
E07000195,2016,2498,132.0746976,TLG
E07000196,2016,1829,138.2627526,TLG
E07000197,2016,3619,163.4088281,TLG
E07000198,2016,1566,206.0487338,TLG
E07000199,2016,1633,43.75249033,TLG
E07000218,2016,2810,179.4944431,TLG
E07000219,2016,2180,65.19332064,TLG
E07000220,2016,3108,291.0500755,TLG
E07000221,2016,4886,138.2730879,TLG
E07000222,2016,6739,128.1901182,TLG
E07000234,2016,2788,91.42910172,TLG
E07000235,2016,1699,70.06320866,TLG
E07000236,2016,2279,48.28154695,TLG
E07000237,2016,3245,54.91871359,TLG
E07000238,2016,2964,168.6043429,TLG
E07000239,2016,1571,53.40617606,TLG
E08000025,2016,30516,721.710822,TLG
E08000026,2016,11742,227.8160523,TLG
E08000027,2016,5865,160.6538393,TLG
E08000028,2016,7086,247.1330695,TLG
E08000029,2016,9579,214.961194,TLG
E08000030,2016,5549,172.1103144,TLG
E08000031,2016,5474,150.5329451,TLG
E06000031,2016,6447,152.4299021,TLH
E06000032,2016,5363,104.2909308,TLH
E06000033,2016,3389,63.10269325,TLH
E06000034,2016,4393,199.1278724,TLH
E06000055,2016,4393,163.2333246,TLH
E06000056,2016,6472,220.3759617,TLH
E07000008,2016,6733,116.8742191,TLH
E07000009,2016,2028,82.03671455,TLH
E07000010,2016,1995,124.0646627,TLH
E07000011,2016,4839,201.512104,TLH
E07000012,2016,5543,195.1158994,TLH
E07000066,2016,6211,108.3322943,TLH
E07000067,2016,3910,100.5147097,TLH
E07000068,2016,3343,65.75927827,TLH
E07000069,2016,1093,25.99822823,TLH
E07000070,2016,5239,120.151603,TLH
E07000071,2016,4783,105.5417545,TLH
E07000072,2016,4208,140.7304757,TLH
E07000073,2016,2526,64.81563301,TLH
E07000074,2016,1180,39.63773044,TLH
E07000075,2016,1364,30.44267442,TLH
E07000076,2016,2046,85.70140491,TLH
E07000077,2016,2217,123.9953708,TLH
E07000095,2016,2621,51.92407928,TLH
E07000096,2016,4496,89.74453455,TLH
E07000098,2016,4256,102.4693287,TLH
E07000099,2016,3713,94.44605821,TLH
E07000102,2016,4612,79.79835056,TLH
E07000103,2016,5516,56.6391871,TLH
E07000143,2016,2718,119.837204,TLH
E07000144,2016,3457,115.5254644,TLH
E07000145,2016,2054,44.48803217,TLH
E07000146,2016,3437,169.2324238,TLH
E07000147,2016,1758,78.58916142,TLH
E07000148,2016,4360,90.47254346,TLH
E07000149,2016,3110,112.2286647,TLH
E07000200,2016,1890,79.73244859,TLH
E07000202,2016,4773,59.61335352,TLH
E07000203,2016,2272,109.1943823,TLH
E07000240,2016,4621,123.774553,TLH
E07000241,2016,4056,93.76296393,TLH
E07000242,2016,4287,89.34122844,TLH
E07000243,2016,2889,72.51707702,TLH
E07000244,2016,4913,172.3886587,TLH
E07000245,2016,6070,297.3590408,TLH
E09000001,2016,77648,270.1774863,TLI
E09000007,2016,37780,309.185944,TLI
E09000012,2016,7425,108.6626228,TLI
E09000013,2016,10947,141.1726089,TLI
E09000014,2016,4310,101.8843245,TLI
E09000019,2016,20411,165.9216828,TLI
E09000020,2016,11339,202.8948137,TLI
E09000022,2016,14972,164.4920605,TLI
E09000023,2016,4281,85.80646837,TLI
E09000025,2016,6772,260.9721934,TLI
E09000028,2016,20622,247.5755735,TLI
E09000030,2016,42925,346.814248,TLI
E09000032,2016,8810,136.6336372,TLI
E09000033,2016,76516,595.6780486,TLI
E09000002,2016,3921,86.07155686,TLI
E09000003,2016,9460,156.6072686,TLI
E09000004,2016,7090,139.3889619,TLI
E09000005,2016,9711,136.6850808,TLI
E09000006,2016,8759,107.53292,TLI
E09000008,2016,9595,129.3475859,TLI
E09000009,2016,10811,191.0363673,TLI
E09000010,2016,8147,162.871931,TLI
E09000011,2016,5824,135.3767875,TLI
E09000015,2016,5766,59.97934017,TLI
E09000016,2016,6178,122.7339572,TLI
E09000017,2016,14222,261.7339756,TLI
E09000018,2016,16447,170.0712293,TLI
E09000021,2016,5754,75.16766849,TLI
E09000024,2016,6441,86.70621095,TLI
E09000026,2016,5414,83.93420465,TLI
E09000027,2016,7737,73.0640102,TLI
E09000029,2016,4763,70.70646212,TLI
E09000031,2016,4615,94.44251174,TLI
E06000035,2016,6008,111.6557555,TLJ
E06000036,2016,5576,66.3419985,TLJ
E06000037,2016,6187,204.9310497,TLJ
E06000038,2016,7856,93.11010702,TLJ
E06000039,2016,8151,150.8275275,TLJ
E06000040,2016,7954,114.7350958,TLJ
E06000041,2016,6665,95.48895487,TLJ
E06000042,2016,14905,228.8926266,TLJ
E06000043,2016,8878,116.440271,TLJ
E06000044,2016,6149,131.1135246,TLJ
E06000045,2016,8988,136.7915973,TLJ
E06000046,2016,2773,86.67247159,TLJ
E06000060,2016,16724,364.0809459,TLJ
E07000061,2016,2127,43.01072649,TLJ
E07000062,2016,1717,31.14717586,TLJ
E07000063,2016,1976,46.28534611,TLJ
E07000064,2016,1518,76.63964685,TLJ
E07000065,2016,2818,79.49568188,TLJ
E07000084,2016,2865,160.0886886,TLJ
E07000085,2016,2746,73.43302398,TLJ
E07000086,2016,4583,81.33446198,TLJ
E07000087,2016,3258,62.34430924,TLJ
E07000088,2016,1163,32.22954837,TLJ
E07000089,2016,4224,58.83002743,TLJ
E07000090,2016,3219,52.74500095,TLJ
E07000091,2016,4777,1163.231522,TLJ
E07000092,2016,4211,59.8232185,TLJ
E07000093,2016,3761,117.4199131,TLJ
E07000094,2016,5542,123.4093325,TLJ
E07000105,2016,3410,99.92221612,TLJ
E07000106,2016,3448,92.21401335,TLJ
E07000107,2016,4629,102.43484,TLJ
E07000108,2016,2760,88.03033695,TLJ
E07000109,2016,1821,78.79787805,TLJ
E07000110,2016,4487,121.410433,TLJ
E07000111,2016,4017,114.2990142,TLJ
E07000112,2016,2480,64.40268783,TLJ
E07000113,2016,3014,190.7729107,TLJ
E07000114,2016,2236,75.07487589,TLJ
E07000115,2016,4497,116.7947774,TLJ
E07000116,2016,4045,64.78892718,TLJ
E07000177,2016,5104,219.3968521,TLJ
E07000178,2016,6923,150.3577072,TLJ
E07000179,2016,4302,125.5945907,TLJ
E07000180,2016,4702,132.6157247,TLJ
E07000181,2016,3053,83.55603608,TLJ
E07000207,2016,6876,81.94260946,TLJ
E07000208,2016,2043,23.97543203,TLJ
E07000209,2016,5755,114.2295659,TLJ
E07000210,2016,4605,80.34366039,TLJ
E07000211,2016,7853,95.38613659,TLJ
E07000212,2016,6534,90.44226252,TLJ
E07000213,2016,3401,55.9611576,TLJ
E07000214,2016,3796,68.82992699,TLJ
E07000215,2016,2083,76.26302629,TLJ
E07000216,2016,3738,65.18054482,TLJ
E07000217,2016,3641,68.43769482,TLJ
E07000223,2016,1156,33.06022522,TLJ
E07000224,2016,2558,69.81674493,TLJ
E07000225,2016,3675,107.281041,TLJ
E07000226,2016,4631,105.7105202,TLJ
E07000227,2016,3479,91.09457037,TLJ
E07000228,2016,3710,85.80107062,TLJ
E07000229,2016,3584,42.86572635,TLJ
E06000022,2016,4700,93.96895483,TLK
E06000023,2016,17095,258.5156546,TLK
E06000024,2016,4550,168.0687164,TLK
E06000025,2016,12462,256.1524656,TLK
E06000026,2016,6351,138.9370163,TLK
E06000027,2016,2335,49.69834175,TLK
E06000030,2016,10798,177.5452626,TLK
E06000052,2016,11747,396.8861192,TLK
E06000053,2016,80,1.731576124,TLK
E06000054,2016,13071,406.1865077,TLK
E06000058,2016,11516,191.101521,TLK
E06000059,2016,8753,252.9425968,TLK
E06000066,2016,12730,485.011079,TLK
E07000040,2016,2881,83.15900117,TLK
E07000041,2016,5654,123.3625361,TLK
E07000042,2016,1410,85.25640967,TLK
E07000043,2016,2515,86.785521,TLK
E07000044,2016,2081,80.78127924,TLK
E07000045,2016,2605,108.0992053,TLK
E07000046,2016,1067,40.32226037,TLK
E07000047,2016,876,56.87645781,TLK
E07000078,2016,3717,67.73293826,TLK
E07000079,2016,3605,91.00271862,TLK
E07000080,2016,1822,71.70169703,TLK
E07000081,2016,3675,82.38342011,TLK
E07000082,2016,2853,111.2761095,TLK
E07000083,2016,3100,115.3412379,TLK
W06000001,2016,1196,47.65342527,TLL
W06000002,2016,2618,91.16812244,TLL
W06000003,2016,1974,65.04390145,TLL
W06000004,2016,2042,66.51803501,TLL
W06000005,2016,4596,350.4048951,TLL
W06000006,2016,3441,246.2939293,TLL
W06000008,2016,1492,63.29777671,TLL
W06000009,2016,3074,1019.60564,TLL
W06000010,2016,3687,161.6515195,TLL
W06000011,2016,5725,153.3500864,TLL
W06000012,2016,2784,562.3636915,TLL
W06000013,2016,3239,129.3528316,TLL
W06000014,2016,2315,111.0679124,TLL
W06000015,2016,12617,289.5671524,TLL
W06000016,2016,4787,142.8678201,TLL
W06000018,2016,3074,97.93905253,TLL
W06000019,2016,912,40.63144602,TLL
W06000020,2016,1640,71.8066078,TLL
W06000021,2016,2162,118.1577698,TLL
W06000022,2016,4232,196.9870672,TLL
W06000023,2016,2597,123.447246,TLL
W06000024,2016,958,48.57397054,TLL
S12000005,2016,1087,98.40623295,TLM
S12000006,2016,3854,240.3829618,TLM
S12000008,2016,2169,94.15582099,TLM
S12000010,2016,1863,127.582499,TLM
S12000011,2016,1205,34.44711808,TLM
S12000013,2016,538,17.85807019,TLM
S12000014,2016,4384,1349.681611,TLM
S12000017,2016,6664,285.2462345,TLM
S12000018,2016,1450,46.81904292,TLM
S12000019,2016,1685,54.12649514,TLM
S12000020,2016,2294,192.6930308,TLM
S12000021,2016,2447,322.7711569,TLM
S12000023,2016,639,17.48584063,TLM
S12000026,2016,2567,128.1442351,TLM
S12000027,2016,799,21.46643931,TLM
S12000028,2016,2671,119.014203,TLM
S12000029,2016,7713,227.3332653,TLM
S12000030,2016,2729,184.2663367,TLM
S12000033,2016,11898,198.1264988,TLM
S12000034,2016,7914,235.7396141,TLM
S12000035,2016,2216,70.31991264,TLM
S12000036,2016,26788,400.8304131,TLM
S12000038,2016,4511,137.9348749,TLM
S12000039,2016,2010,51.60262768,TLM
S12000040,2016,4656,166.7935313,TLM
S12000041,2016,2169,114.1461402,TLM
S12000042,2016,3858,120.6000181,TLM
S12000045,2016,1501,42.57399012,TLM
S12000047,2016,7855,708.1751505,TLM
S12000048,2016,4817,170.3250749,TLM
S12000049,2016,22727,472.4044399,TLM
